Destination,Country,Prefix,Rate
South Africa,ZAF,27434920,0.4049
South Africa,ZAF,27434921,0.3616
South Africa,ZAF,27434922,0.3738
South Africa,ZAF,27437530,0.3616
South Africa,ZAF,27438800,0.3616
South Africa,ZAF,27439120,0.3926
South Africa,ZAF,27440000,0.3926
South Africa,ZAF,27440070,0.3616
South Africa,ZAF,27440085,0.3616
South Africa,ZAF,27440090,0.3616
South Africa,ZAF,27440100,0.3926
South Africa,ZAF,27440101,0.3616
South Africa,ZAF,27440110,0.3616
South Africa,ZAF,27440125,0.3616
South Africa,ZAF,27440200,0.3616
South Africa,ZAF,27440240,0.3926
South Africa,ZAF,27440500,0.3926
South Africa,ZAF,27440501,0.3926
South Africa,ZAF,27440502,0.3926
South Africa,ZAF,27440650,0.3616
South Africa,ZAF,27440720,0.3926
South Africa,ZAF,27440910,0.3616
South Africa,ZAF,27440930,0.3616
South Africa,ZAF,27441080,0.3616
South Africa,ZAF,27441100,0.3926
South Africa,ZAF,27441105,0.3616
South Africa,ZAF,27441500,0.3616
South Africa,ZAF,27442200,0.3926
South Africa,ZAF,27442201,0.3616
South Africa,ZAF,27442202,0.3616
South Africa,ZAF,27442203,0.3616
South Africa,ZAF,27442204,0.3616
South Africa,ZAF,27442850,0.3616
South Africa,ZAF,27443330,0.3616
South Africa,ZAF,27444035,0.3616
South Africa,ZAF,27444140,0.3616
South Africa,ZAF,27444920,0.4049
South Africa,ZAF,27444921,0.3616
South Africa,ZAF,27444922,0.3738
South Africa,ZAF,27444950,0.3616
South Africa,ZAF,27445180,0.3616
South Africa,ZAF,27445181,0.3616
South Africa,ZAF,27446300,0.3616
South Africa,ZAF,27447860,0.3616
South Africa,ZAF,27448100,0.3616
South Africa,ZAF,27448101,0.3616
South Africa,ZAF,27448107,0.3616
South Africa,ZAF,27448680,0.3616
South Africa,ZAF,27450040,0.3616
South Africa,ZAF,27450070,0.3616
South Africa,ZAF,27450085,0.3616
South Africa,ZAF,27450090,0.3616
South Africa,ZAF,27450110,0.3616
South Africa,ZAF,27450240,0.3926
South Africa,ZAF,27450500,0.3926
South Africa,ZAF,27450501,0.3616
South Africa,ZAF,27450502,0.3616
South Africa,ZAF,27450503,0.3616
South Africa,ZAF,27450504,0.3616
South Africa,ZAF,27451010,0.3616
South Africa,ZAF,27451080,0.3616
South Africa,ZAF,27451500,0.3616
South Africa,ZAF,27453300,0.3616
South Africa,ZAF,27453305,0.3616
South Africa,ZAF,27454035,0.3616
South Africa,ZAF,27454140,0.3616
South Africa,ZAF,27454920,0.4049
South Africa,ZAF,27454990,0.3616
South Africa,ZAF,27457860,0.3616
South Africa,ZAF,27458800,0.3616
South Africa,ZAF,27460040,0.3616
South Africa,ZAF,27460090,0.3616
South Africa,ZAF,27460110,0.3616
South Africa,ZAF,27460240,0.3926
South Africa,ZAF,27460890,0.3616
South Africa,ZAF,27461080,0.3616
South Africa,ZAF,27461500,0.3616
South Africa,ZAF,27463300,0.3616
South Africa,ZAF,27463305,0.3616
South Africa,ZAF,27464140,0.3616
South Africa,ZAF,27464920,0.4049
South Africa,ZAF,27465080,0.3616
South Africa,ZAF,27468800,0.3616
South Africa,ZAF,27469400,0.3926
South Africa,ZAF,27470040,0.3616
South Africa,ZAF,27470085,0.3616
South Africa,ZAF,27470088,0.3616
South Africa,ZAF,27470090,0.3616
South Africa,ZAF,27470110,0.3616
South Africa,ZAF,27470240,0.3926
South Africa,ZAF,27470500,0.3926
South Africa,ZAF,27470501,0.3926
South Africa,ZAF,27470502,0.3926
South Africa,ZAF,27470503,0.3926
South Africa,ZAF,27470504,0.3926
South Africa,ZAF,27470650,0.3616
South Africa,ZAF,27471010,0.3616
South Africa,ZAF,27471080,0.3616
South Africa,ZAF,27471100,0.3926
South Africa,ZAF,27471105,0.3616
South Africa,ZAF,27471500,0.3616
South Africa,ZAF,27472170,0.3616
South Africa,ZAF,27472850,0.3616
South Africa,ZAF,27473300,0.3616
South Africa,ZAF,27473305,0.3616
South Africa,ZAF,27474035,0.3616
South Africa,ZAF,27474140,0.3616
South Africa,ZAF,27474780,0.3616
South Africa,ZAF,27474950,0.4049
South Africa,ZAF,27477530,0.3616
South Africa,ZAF,27477763,0.3616
South Africa,ZAF,27478790,0.3616
South Africa,ZAF,27478800,0.3616
South Africa,ZAF,27480040,0.3616
South Africa,ZAF,27480090,0.3616
South Africa,ZAF,27480240,0.3926
South Africa,ZAF,27481080,0.3616
South Africa,ZAF,27481500,0.3616
South Africa,ZAF,27483300,0.3616
South Africa,ZAF,27483305,0.3616
South Africa,ZAF,27484140,0.3616
South Africa,ZAF,27484920,0.4049
South Africa,ZAF,27484960,0.3616
South Africa,ZAF,27487530,0.3616
South Africa,ZAF,27488800,0.3616
South Africa,ZAF,27489400,0.3926
South Africa,ZAF,27490040,0.3616
South Africa,ZAF,27490090,0.3616
South Africa,ZAF,27490110,0.3616
South Africa,ZAF,27490240,0.3926
South Africa,ZAF,27491080,0.3616
South Africa,ZAF,27491250,0.3616
South Africa,ZAF,27491500,0.3616
South Africa,ZAF,27493300,0.3616
South Africa,ZAF,27493305,0.3616
South Africa,ZAF,27494140,0.3616
South Africa,ZAF,27494780,0.3616
South Africa,ZAF,27494920,0.4049
South Africa,ZAF,27494990,0.3616
South Africa,ZAF,27495550,0.3616
South Africa,ZAF,27497530,0.3616
South Africa,ZAF,27498800,0.3616
South Africa,ZAF,27499400,0.3926
South Africa,ZAF,27499401,0.3616
South Africa,ZAF,27499402,0.3616
South Africa,ZAF,27499403,0.3616
South Africa,ZAF,27499404,0.3616
South Africa,ZAF,27510070,0.3926
South Africa,ZAF,27510085,0.3616
South Africa,ZAF,27510088,0.3616
South Africa,ZAF,27510090,0.3616
South Africa,ZAF,27510100,0.3926
South Africa,ZAF,27510101,0.3616
South Africa,ZAF,27510105,0.3616
South Africa,ZAF,27510125,0.3616
South Africa,ZAF,27510150,0.3616
South Africa,ZAF,27510160,0.3616
South Africa,ZAF,27510230,0.3926
South Africa,ZAF,27510240,0.3926
South Africa,ZAF,27510300,0.3616
South Africa,ZAF,27510360,0.3616
South Africa,ZAF,27510451,0.3616
South Africa,ZAF,27510650,0.3616
South Africa,ZAF,27510706,0.3616
South Africa,ZAF,27510720,0.3926
South Africa,ZAF,27510910,0.3616
South Africa,ZAF,27511010,0.3616
South Africa,ZAF,27511011,0.3616
South Africa,ZAF,27511012,0.3616
South Africa,ZAF,27511013,0.3616
South Africa,ZAF,27511014,0.3616
South Africa,ZAF,27511080,0.3616
South Africa,ZAF,27511100,0.3926
South Africa,ZAF,27511105,0.3616
South Africa,ZAF,27511110,0.3616
South Africa,ZAF,27511111,0.3616
South Africa,ZAF,27511250,0.3616
South Africa,ZAF,27511330,0.3616
South Africa,ZAF,27511360,0.3616
South Africa,ZAF,27511450,0.3616
South Africa,ZAF,27511610,0.3616
South Africa,ZAF,27512105,0.3616
South Africa,ZAF,27512280,0.3616
South Africa,ZAF,27512300,0.3616
South Africa,ZAF,27512500,0.3926
South Africa,ZAF,27512501,0.3616
South Africa,ZAF,27512502,0.3616
South Africa,ZAF,27512503,0.3616
South Africa,ZAF,27512504,0.3616
South Africa,ZAF,27512710,0.3616
South Africa,ZAF,27512850,0.3616
South Africa,ZAF,27513300,0.3616
South Africa,ZAF,27513440,0.3616
South Africa,ZAF,27513470,0.3926
South Africa,ZAF,27513500,0.3616
South Africa,ZAF,27513505,0.3616
South Africa,ZAF,27514150,0.3616
South Africa,ZAF,27514635,0.3616
South Africa,ZAF,27514750,0.3616
South Africa,ZAF,27514760,0.3616
South Africa,ZAF,27514970,0.3616
South Africa,ZAF,27515010,0.3926
South Africa,ZAF,27515100,0.3926
South Africa,ZAF,27515550,0.3616
South Africa,ZAF,27516300,0.3616
South Africa,ZAF,27517440,0.3926
South Africa,ZAF,27517770,0.3616
South Africa,ZAF,27517780,0.3616
South Africa,ZAF,27517860,0.3616
South Africa,ZAF,27517930,0.3616
South Africa,ZAF,27518650,0.3926
South Africa,ZAF,27518800,0.3616
South Africa,ZAF,27519120,0.3926
South Africa,ZAF,27530085,0.3616
South Africa,ZAF,27530090,0.3616
South Africa,ZAF,27530101,0.3616
South Africa,ZAF,27530125,0.3616
South Africa,ZAF,27530240,0.3926
South Africa,ZAF,27530300,0.3616
South Africa,ZAF,27530450,0.3926
South Africa,ZAF,27530501,0.3313
South Africa,ZAF,27530502,0.3313
South Africa,ZAF,27530503,0.3313
South Africa,ZAF,27530504,0.3313
South Africa,ZAF,27530505,0.3313
South Africa,ZAF,27530506,0.3313
South Africa,ZAF,27530507,0.3313
South Africa,ZAF,27530508,0.3313
South Africa,ZAF,27530509,0.3313
South Africa,ZAF,27530650,0.3616
South Africa,ZAF,27531080,0.3616
South Africa,ZAF,27531100,0.3926
South Africa,ZAF,27531500,0.3616
South Africa,ZAF,27531510,0.3616
South Africa,ZAF,27531610,0.3926
South Africa,ZAF,27532140,0.3926
South Africa,ZAF,27532440,0.3616
South Africa,ZAF,27532850,0.3616
South Africa,ZAF,27532860,0.3926
South Africa,ZAF,27533300,0.3616
South Africa,ZAF,27533440,0.3616
South Africa,ZAF,27534020,0.3616
South Africa,ZAF,27534035,0.3616
South Africa,ZAF,27534100,0.3616
South Africa,ZAF,27534780,0.3616
South Africa,ZAF,27534781,0.3616
South Africa,ZAF,27534782,0.3616
South Africa,ZAF,27534783,0.3616
South Africa,ZAF,27534784,0.3616
South Africa,ZAF,27534910,0.4049
South Africa,ZAF,27534920,0.4049
South Africa,ZAF,27534923,0.3616
South Africa,ZAF,27535550,0.3616
South Africa,ZAF,27537530,0.3616
South Africa,ZAF,27538800,0.3616
South Africa,ZAF,27539120,0.3926
South Africa,ZAF,27540040,0.3616
South Africa,ZAF,27540085,0.3616
South Africa,ZAF,27540090,0.3616
South Africa,ZAF,27540101,0.3616
South Africa,ZAF,27540240,0.3926
South Africa,ZAF,27540300,0.3616
South Africa,ZAF,27540500,0.3926
South Africa,ZAF,27540501,0.3616
South Africa,ZAF,27540502,0.3616
South Africa,ZAF,27540503,0.3616
South Africa,ZAF,27540504,0.3616
South Africa,ZAF,27540650,0.3616
South Africa,ZAF,27541080,0.3616
South Africa,ZAF,27541100,0.3926
South Africa,ZAF,27541500,0.3616
South Africa,ZAF,27542850,0.3616
South Africa,ZAF,27543250,0.3616
South Africa,ZAF,27543500,0.3616
South Africa,ZAF,27543560,0.3616
South Africa,ZAF,27544020,0.3616
South Africa,ZAF,27544035,0.3616
South Africa,ZAF,27544780,0.3616
South Africa,ZAF,27544950,0.4049
South Africa,ZAF,27545550,0.3616
South Africa,ZAF,27547330,0.3616
South Africa,ZAF,27548800,0.3616
South Africa,ZAF,27560040,0.3616
South Africa,ZAF,27560085,0.3616
South Africa,ZAF,27560090,0.3616
South Africa,ZAF,27560240,0.3926
South Africa,ZAF,27560300,0.3616
South Africa,ZAF,27560500,0.3926
South Africa,ZAF,27560501,0.3616
South Africa,ZAF,27560502,0.3616
South Africa,ZAF,27560503,0.3616
South Africa,ZAF,27560504,0.3616
South Africa,ZAF,27561080,0.3616
South Africa,ZAF,27561100,0.3616
South Africa,ZAF,27561500,0.3616
South Africa,ZAF,27561610,0.3926
South Africa,ZAF,27562240,0.3616
South Africa,ZAF,27563300,0.3616
South Africa,ZAF,27563305,0.3616
South Africa,ZAF,27564020,0.3616
South Africa,ZAF,27564035,0.3616
South Africa,ZAF,27564780,0.3616
South Africa,ZAF,27564920,0.4049
South Africa,ZAF,27564921,0.3738
South Africa,ZAF,27565550,0.3616
South Africa,ZAF,27567530,0.3616
South Africa,ZAF,27568800,0.3616
South Africa,ZAF,27570040,0.3616
South Africa,ZAF,27570070,0.3926
South Africa,ZAF,27570085,0.3616
South Africa,ZAF,27570090,0.3616
South Africa,ZAF,27570240,0.3926
South Africa,ZAF,27570300,0.3616
South Africa,ZAF,27570500,0.3926
South Africa,ZAF,27570501,0.3616
South Africa,ZAF,27570502,0.3616
South Africa,ZAF,27570503,0.3616
South Africa,ZAF,27570504,0.3616
South Africa,ZAF,27570650,0.3616
South Africa,ZAF,27571010,0.3926
South Africa,ZAF,27571080,0.3616
South Africa,ZAF,27571100,0.3926
South Africa,ZAF,27571500,0.3616
South Africa,ZAF,27571610,0.3926
South Africa,ZAF,27572850,0.3616
South Africa,ZAF,27573120,0.3616
South Africa,ZAF,27573300,0.3616
South Africa,ZAF,27573305,0.3616
South Africa,ZAF,27574020,0.3616
South Africa,ZAF,27574035,0.3616
South Africa,ZAF,27574390,0.3616
South Africa,ZAF,27574920,0.4049
South Africa,ZAF,27574921,0.3738
South Africa,ZAF,27575550,0.3616
South Africa,ZAF,27576300,0.3616
South Africa,ZAF,27577530,0.3616
South Africa,ZAF,27578800,0.3616
South Africa,ZAF,27580040,0.3616
South Africa,ZAF,27580085,0.3616
South Africa,ZAF,27580090,0.3616
South Africa,ZAF,27580240,0.3926
South Africa,ZAF,27580300,0.3616
South Africa,ZAF,27580500,0.3926
South Africa,ZAF,27580501,0.3616
South Africa,ZAF,27580502,0.3616
South Africa,ZAF,27580503,0.3616
South Africa,ZAF,27580504,0.3616
South Africa,ZAF,27581080,0.3616
South Africa,ZAF,27581100,0.3926
South Africa,ZAF,27581610,0.3616
South Africa,ZAF,27581800,0.3616
South Africa,ZAF,27581801,0.3616
South Africa,ZAF,27581802,0.3616
South Africa,ZAF,27581803,0.3616
South Africa,ZAF,27581804,0.3616
South Africa,ZAF,27582470,0.3616
South Africa,ZAF,27583300,0.3616
South Africa,ZAF,27583305,0.3616
South Africa,ZAF,27584020,0.3616
South Africa,ZAF,27584035,0.3616
South Africa,ZAF,27584920,0.4049
South Africa,ZAF,27585550,0.3616
South Africa,ZAF,27588010,0.3616
South Africa,ZAF,27588800,0.3616
South Africa,ZAF,27772411,0.3980
South Africa,ZAF,27772711,0.3980
South Africa,ZAF,27862800,0.4339
South Africa,ZAF,27863200,0.4216
South Africa,ZAF,27863201,0.4216
South Africa,ZAF,27867001,0.4216
South Africa,ZAF,27869990,0.4216
South Africa,ZAF,27871100,0.4216
South Africa,ZAF,27871150,0.4216
South Africa,ZAF,27871151,0.4216
South Africa,ZAF,27871152,0.4216
South Africa,ZAF,27871490,0.4216
South Africa,ZAF,27871491,0.4216
South Africa,ZAF,27871492,0.4216
South Africa,ZAF,27871493,0.4216
South Africa,ZAF,27871494,0.4216
South Africa,ZAF,27871510,0.4216
South Africa,ZAF,27871511,0.4216
South Africa,ZAF,27871512,0.4216
South Africa,ZAF,27871513,0.4216
South Africa,ZAF,27871514,0.4216
South Africa,ZAF,27871520,0.4216
South Africa,ZAF,27871550,0.4216
South Africa,ZAF,27871600,0.4216
South Africa,ZAF,27871601,0.4216
South Africa,ZAF,27871602,0.4216
South Africa,ZAF,27871603,0.4216
South Africa,ZAF,27871604,0.4216
South Africa,ZAF,27871605,0.4216
South Africa,ZAF,27871650,0.4216
South Africa,ZAF,27871651,0.4216
South Africa,ZAF,27871652,0.4216
South Africa,ZAF,27871653,0.4216
South Africa,ZAF,27871654,0.4216
South Africa,ZAF,27871700,0.4216
South Africa,ZAF,27871800,0.4216
South Africa,ZAF,27871801,0.4216
South Africa,ZAF,27871850,0.4216
South Africa,ZAF,27871851,0.4216
South Africa,ZAF,27871950,0.4216
South Africa,ZAF,27871951,0.4216
South Africa,ZAF,27871952,0.4216
South Africa,ZAF,27871953,0.4216
South Africa,ZAF,27871954,0.4216
South Africa,ZAF,27871955,0.4216
South Africa,ZAF,27872150,0.4216
South Africa,ZAF,27872380,0.3913
South Africa,ZAF,27872381,0.3913
South Africa,ZAF,27872382,0.3913
South Africa,ZAF,27872383,0.3913
South Africa,ZAF,27872384,0.3913
South Africa,ZAF,27872385,0.3913
South Africa,ZAF,27872386,0.3913
South Africa,ZAF,27872387,0.3913
South Africa,ZAF,27872388,0.3913
South Africa,ZAF,27872389,0.3913
South Africa,ZAF,27872450,0.4216
South Africa,ZAF,27872850,0.3913
South Africa,ZAF,27872851,0.3913
South Africa,ZAF,27872852,0.3913
South Africa,ZAF,27872853,0.3913
South Africa,ZAF,27872854,0.3913
South Africa,ZAF,27872855,0.3913
South Africa,ZAF,27872856,0.3913
South Africa,ZAF,27872857,0.3913
South Africa,ZAF,27872858,0.3913
South Africa,ZAF,27872859,0.3913
South Africa,ZAF,27872860,0.3913
South Africa,ZAF,27872861,0.3913
South Africa,ZAF,27872862,0.3913
South Africa,ZAF,27872863,0.3913
South Africa,ZAF,27872864,0.3913
South Africa,ZAF,27872865,0.3913
South Africa,ZAF,27872866,0.3913
South Africa,ZAF,27872867,0.3913
South Africa,ZAF,27872868,0.3913
South Africa,ZAF,27872869,0.3913
South Africa,ZAF,27872900,0.4216
South Africa,ZAF,27872950,0.4216
South Africa,ZAF,27873100,0.3913
South Africa,ZAF,27873101,0.3913
South Africa,ZAF,27873102,0.3913
South Africa,ZAF,27873103,0.3913
South Africa,ZAF,27873104,0.3913
South Africa,ZAF,27873105,0.3913
South Africa,ZAF,27873106,0.3913
South Africa,ZAF,27873107,0.3913
South Africa,ZAF,27873108,0.3913
South Africa,ZAF,27873109,0.3913
South Africa,ZAF,27874050,0.4216
South Africa,ZAF,27874051,0.4216
South Africa,ZAF,27874052,0.4216
South Africa,ZAF,27874053,0.4216
South Africa,ZAF,27874054,0.4216
South Africa,ZAF,27874055,0.4216
South Africa,ZAF,27874056,0.4216
South Africa,ZAF,27874350,0.4216
South Africa,ZAF,27874400,0.4216
South Africa,ZAF,27874401,0.4216
South Africa,ZAF,27874402,0.4216
South Africa,ZAF,27874403,0.4216
South Africa,ZAF,27874404,0.4216
South Africa,ZAF,27874454,0.4216
South Africa,ZAF,27874455,0.4216
South Africa,ZAF,27874500,0.4216
South Africa,ZAF,27874501,0.4216
South Africa,ZAF,27874700,0.4216
South Africa,ZAF,27874760,0.4216
South Africa,ZAF,27874761,0.4216
South Africa,ZAF,27874900,0.4216
South Africa,ZAF,27874901,0.4216
South Africa,ZAF,27874950,0.4216
South Africa,ZAF,27875270,0.4216
South Africa,ZAF,27875300,0.3913
South Africa,ZAF,27876100,0.4216
South Africa,ZAF,27876101,0.4216
South Africa,ZAF,27876102,0.4216
South Africa,ZAF,27876330,0.4216
South Africa,ZAF,27876540,0.3913
South Africa,ZAF,27876541,0.3913
South Africa,ZAF,27876542,0.3913
South Africa,ZAF,27876543,0.3913
South Africa,ZAF,27876544,0.3913
South Africa,ZAF,27876650,0.4216
South Africa,ZAF,27876651,0.4216
South Africa,ZAF,27876700,0.4216
South Africa,ZAF,27876880,0.4216
South Africa,ZAF,27876881,0.4216
South Africa,ZAF,27876882,0.4216
South Africa,ZAF,27876883,0.4216
South Africa,ZAF,27876950,0.4216
South Africa,ZAF,27876951,0.4216
South Africa,ZAF,27876952,0.4216
South Africa,ZAF,27877282,0.4216
South Africa,ZAF,27878120,0.4216
South Africa,ZAF,27878140,0.4216
South Africa,ZAF,27878141,0.4216
South Africa,ZAF,27878150,0.4216
South Africa,ZAF,27878151,0.4216
South Africa,ZAF,27878220,0.4216
South Africa,ZAF,27878221,0.4216
South Africa,ZAF,27878222,0.4216
South Africa,ZAF,27878223,0.4216
South Africa,ZAF,27878224,0.4216
South Africa,ZAF,27878280,0.4216
South Africa,ZAF,27878450,0.4622
South Africa,ZAF,27878451,0.4590
South Africa,ZAF,27878910,0.4216
South Africa,ZAF,27879000,0.4216
South Africa,ZAF,27879010,0.4216
South Africa,ZAF,27879100,0.4216
South Africa,ZAF,27879200,0.4216
South Africa,ZAF,27879201,0.4216
South Africa,ZAF,27879202,0.4216
South Africa,ZAF,27879203,0.4216
South Africa,ZAF,27879204,0.4216
South Africa,ZAF,27879510,0.4216
South Africa,ZAF,27879970,0.4216
South Africa,ZAF,27879971,0.4216
South Africa,ZAF,271063600,0.3616
South Africa,ZAF,271121041,0.3926
South Africa,ZAF,271196688,0.3926
South Africa,ZAF,271196689,0.3926
South Africa,ZAF,271197184,0.3926
South Africa,ZAF,271197185,0.3926
South Africa,ZAF,271197186,0.3926
South Africa,ZAF,271197187,0.3926
South Africa,ZAF,271810080,0.3616
South Africa,ZAF,271810081,0.3616
South Africa,ZAF,271810082,0.3616
South Africa,ZAF,271810083,0.3616
South Africa,ZAF,271810084,0.3616
South Africa,ZAF,271810085,0.3616
South Africa,ZAF,274213300,0.3616
South Africa,ZAF,274213301,0.3616
South Africa,ZAF,274213302,0.3616
South Africa,ZAF,274213303,0.3616
South Africa,ZAF,274213304,0.3616
South Africa,ZAF,274313300,0.3616
South Africa,ZAF,274313301,0.3616
South Africa,ZAF,274313302,0.3616
South Africa,ZAF,274313303,0.3616
South Africa,ZAF,274313304,0.3616
South Africa,ZAF,274370303,0.3926
South Africa,ZAF,278600210,0.4216
South Africa,ZAF,278600221,0.4216
South Africa,ZAF,278600239,0.4216
South Africa,ZAF,278600294,0.4216
South Africa,ZAF,278600322,0.4216
South Africa,ZAF,278600425,0.4216
South Africa,ZAF,278600610,0.4216
South Africa,ZAF,278601445,0.4216
South Africa,ZAF,278601446,0.4216
South Africa,ZAF,278601447,0.4216
South Africa,ZAF,278601448,0.4216
South Africa,ZAF,278601449,0.4216
South Africa,ZAF,278601480,0.4216
South Africa,ZAF,278601481,0.4216
South Africa,ZAF,278601482,0.4216
South Africa,ZAF,278601483,0.4216
South Africa,ZAF,278602092,0.4216
South Africa,ZAF,278606907,0.4216
South Africa,ZAF,278606908,0.4216
South Africa,ZAF,278606909,0.4216
South Africa,ZAF,278606910,0.4216
South Africa,ZAF,278606911,0.4216
South Africa,ZAF,278606912,0.4216
South Africa,ZAF,278606913,0.4216
South Africa,ZAF,278606914,0.4216
South Africa,ZAF,278606915,0.4216
South Africa,ZAF,278606916,0.4216
South Africa,ZAF,278609940,0.4216
South Africa,ZAF,278609941,0.4216
South Africa,ZAF,278609950,0.4216
South Africa,ZAF,278609951,0.4216
South Africa,ZAF,278609952,0.4216
South Africa,ZAF,278609953,0.4216
South Africa,ZAF,278609967,0.4216
South Africa,ZAF,278609968,0.4216
South Africa,ZAF,278609969,0.4216
South Africa,ZAF,278610031,0.4216
South Africa,ZAF,278610051,0.4216
South Africa,ZAF,278610174,0.4216
South Africa,ZAF,278611417,0.4216
South Africa,ZAF,278611813,0.4216
South Africa,ZAF,278613659,0.4216
South Africa,ZAF,278613660,0.4216
South Africa,ZAF,278613701,0.4216
South Africa,ZAF,278613702,0.4216
South Africa,ZAF,278613703,0.4216
South Africa,ZAF,278613810,0.4216
South Africa,ZAF,278618192,0.4216
South Africa,ZAF,278618193,0.4216
South Africa,ZAF,278618194,0.4216
South Africa,ZAF,278618195,0.4216
South Africa,ZAF,278618196,0.4216
South Africa,ZAF,278618197,0.4216
South Africa,ZAF,278618198,0.4216
South Africa,ZAF,278618199,0.4216
South Africa,ZAF,278618200,0.4216
South Africa,ZAF,278618201,0.4216
South Africa,ZAF,278619950,0.4216
South Africa,ZAF,278619951,0.4216
South Africa,ZAF,278619952,0.4216
South Africa,ZAF,278619967,0.4216
South Africa,ZAF,278619968,0.4216
South Africa,ZAF,278619969,0.4216
South Africa,ZAF,278761030,0.4216
South Africa,ZAF,278761031,0.4216
South Africa,ZAF,278761032,0.4216
South Africa,ZAF,278761033,0.4216
South Africa,ZAF,278761034,0.4216
South Africa,ZAF,279600000,0.3930
South Africa,ZAF,279602001,0.3894
South Africa,ZAF,279602002,0.3894
South Africa,ZAF,279602005,0.3984
South Africa,ZAF,279602006,0.3984
South Africa,ZAF,279602007,0.3673
South Africa,ZAF,279602010,0.3738
South Africa,ZAF,279602011,0.3738
South Africa,ZAF,279603000,0.3894
South Africa,ZAF,279603001,0.3894
South Africa,ZAF,279603002,0.3894
South Africa,ZAF,279603003,0.3894
South Africa,ZAF,2710099697,0.3926
South Africa,ZAF,2711557570,0.3926
South Africa,ZAF,2711557571,0.3926
South Africa,ZAF,2711557572,0.3926
South Africa,ZAF,2711557573,0.3926
South Africa,ZAF,2711557574,0.3926
South Africa,ZAF,2711557575,0.3926
South Africa,ZAF,2711557576,0.3926
South Africa,ZAF,2711557577,0.3926
South Africa,ZAF,2712044938,0.3691
South Africa,ZAF,2720335070,0.3926
South Africa,ZAF,2721274028,0.3691
South Africa,ZAF,2721380320,0.3691
South Africa,ZAF,2721380321,0.3691
South Africa,ZAF,2721380322,0.3691
South Africa,ZAF,2721380323,0.3691
South Africa,ZAF,2721380324,0.3691
South Africa,ZAF,2721380325,0.3691
South Africa,ZAF,2721380326,0.3691
South Africa,ZAF,2721380327,0.3691
South Africa,ZAF,2721380328,0.3691
South Africa,ZAF,2721873402,0.3691
South Africa,ZAF,2722952570,0.3691
South Africa,ZAF,2724881013,0.3691
South Africa,ZAF,2725911409,0.3691
South Africa,ZAF,2727083142,0.3691
South Africa,ZAF,2727850286,0.3691
South Africa,ZAF,2728986818,0.3691
South Africa,ZAF,2729481714,0.3691
South Africa,ZAF,2731836325,0.3926
South Africa,ZAF,2732662452,0.3691
South Africa,ZAF,2732779581,0.3691
South Africa,ZAF,2733009299,0.3691
South Africa,ZAF,2734303848,0.3691
South Africa,ZAF,2735745119,0.3691
South Africa,ZAF,2735966484,0.3691
South Africa,ZAF,2738799021,0.3691
South Africa,ZAF,2742307714,0.3691
South Africa,ZAF,2745280872,0.3691
South Africa,ZAF,2786002765,0.3980
South Africa,ZAF,2786006970,0.3980
South Africa,ZAF,2786007332,0.3980
South Africa,ZAF,2786008900,0.3980
South Africa,ZAF,2786008901,0.3980
South Africa,ZAF,2786008902,0.3980
South Africa,ZAF,2786008903,0.3980
South Africa,ZAF,2786008904,0.3980
South Africa,ZAF,2786010178,0.3980
South Africa,ZAF,2786036739,0.3980
South Africa,ZAF,2786037890,0.3980
South Africa,ZAF,2786066870,0.3980
South Africa,ZAF,2786076660,0.3980
South Africa,ZAF,2786076661,0.3980
South Africa,ZAF,2786076662,0.3980
South Africa,ZAF,2786076664,0.3980
South Africa,ZAF,2786076665,0.3980
South Africa,ZAF,2786076666,0.3980
South Africa,ZAF,2786076668,0.3980
South Africa,ZAF,2786076669,0.3980
South Africa,ZAF,2786076670,0.3980
South Africa,ZAF,2786076671,0.3980
South Africa,ZAF,2786076672,0.3980
South Africa,ZAF,2786076674,0.3980
South Africa,ZAF,2786076675,0.3980
South Africa,ZAF,2786076678,0.3980
South Africa,ZAF,2786076679,0.3980
South Africa,ZAF,2786076690,0.3980
South Africa,ZAF,2786076691,0.3980
South Africa,ZAF,2786076692,0.3980
South Africa,ZAF,2786076693,0.3980
South Africa,ZAF,2786076694,0.3980
South Africa,ZAF,2786076695,0.3980
South Africa,ZAF,2786076696,0.3980
South Africa,ZAF,2786076698,0.3980
South Africa,ZAF,2786076699,0.3980
South Africa,ZAF,2786076701,0.3980
South Africa,ZAF,2786076702,0.3980
South Africa,ZAF,2786076703,0.3980
South Africa,ZAF,2786076704,0.3980
South Africa,ZAF,2786076705,0.3980
South Africa,ZAF,2786076706,0.3980
South Africa,ZAF,2786076707,0.3980
South Africa,ZAF,2786076708,0.3980
South Africa,ZAF,2786076709,0.3980
South Africa,ZAF,2786076720,0.3980
South Africa,ZAF,2786076721,0.3980
South Africa,ZAF,2786076722,0.3980
South Africa,ZAF,2786076723,0.3980
South Africa,ZAF,2786076725,0.3980
South Africa,ZAF,2786076726,0.3980
South Africa,ZAF,2786076727,0.3980
South Africa,ZAF,2786100140,0.3980
South Africa,ZAF,2786100141,0.3980
South Africa,ZAF,2786100142,0.3980
South Africa,ZAF,2786100143,0.3980
South Africa,ZAF,2786100144,0.3980
South Africa,ZAF,2786100145,0.3980
South Africa,ZAF,2786100146,0.3980
South Africa,ZAF,2786100148,0.3980
South Africa,ZAF,2786100152,0.3980
South Africa,ZAF,2786100153,0.3980
South Africa,ZAF,2786101021,0.3980
